               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.034691,            0.056359,             0.01764,             0.80375,             0.70787,             0.78003,             0.55589,            0.029134,            0.072851,            0.016215,           0.0082675,           0.0082675,           0.0082675
                  37,            0.033857,            0.054932,            0.016788,             0.83878,             0.71897,             0.79471,             0.56173,            0.031236,            0.073527,             0.01517,            0.008218,            0.008218,            0.008218
                  38,            0.033811,            0.057281,            0.016719,             0.85454,             0.73812,             0.80392,             0.56034,            0.030356,            0.071997,            0.015203,           0.0081685,           0.0081685,           0.0081685
                  39,            0.033768,            0.056355,            0.015592,             0.88077,             0.72752,             0.80247,             0.55655,            0.032563,            0.077707,            0.014428,            0.008119,            0.008119,            0.008119
                  40,            0.032995,            0.056174,            0.014845,             0.89253,             0.75563,             0.83221,             0.59681,            0.030616,            0.071548,            0.013892,           0.0080695,           0.0080695,           0.0080695
                  41,            0.033226,            0.054932,            0.014234,             0.89561,             0.76309,             0.83358,             0.58869,            0.029508,            0.072341,            0.013219,             0.00802,             0.00802,             0.00802
                  42,            0.033131,            0.054452,            0.013796,             0.87031,             0.78021,             0.85049,              0.6486,            0.026838,            0.070456,            0.013062,           0.0079705,           0.0079705,           0.0079705
                  43,             0.03299,            0.054206,            0.013394,             0.86355,             0.79269,             0.84948,             0.60624,            0.029419,            0.070719,            0.012836,            0.007921,            0.007921,            0.007921
                  44,            0.032279,            0.055383,            0.012718,             0.88177,              0.8052,             0.85976,             0.64918,            0.027795,            0.068322,            0.012128,           0.0078715,           0.0078715,           0.0078715
                  45,            0.032625,            0.054286,            0.012564,             0.92029,             0.79754,             0.86241,             0.61865,            0.028118,            0.069337,             0.01174,            0.007822,            0.007822,            0.007822
                  46,            0.033049,            0.055313,              0.0126,             0.91205,              0.8083,             0.86954,             0.64029,             0.02772,            0.069339,            0.011565,           0.0077725,           0.0077725,           0.0077725
                  47,             0.03241,             0.05462,            0.012195,             0.91341,             0.80504,             0.86405,             0.66023,            0.026705,            0.071332,             0.01129,            0.007723,            0.007723,            0.007723
                  48,            0.032383,            0.053986,            0.011924,             0.92358,             0.80994,             0.87547,             0.66654,            0.027799,            0.070655,            0.011466,           0.0076735,           0.0076735,           0.0076735
                  49,             0.03192,            0.054068,            0.011365,             0.91534,             0.80269,             0.87486,             0.67085,            0.026981,            0.072193,            0.011307,            0.007624,            0.007624,            0.007624
                  50,            0.031772,            0.053485,            0.011112,             0.92039,             0.80898,             0.87528,             0.66657,            0.027559,            0.071788,            0.011065,           0.0075745,           0.0075745,           0.0075745
                  51,            0.031614,            0.053635,            0.010857,             0.92901,             0.81437,             0.88661,             0.67946,            0.026637,            0.070227,            0.010508,            0.007525,            0.007525,            0.007525
                  52,            0.031073,            0.052728,            0.010756,             0.94283,             0.81228,               0.894,             0.68171,            0.026955,            0.069851,            0.010329,           0.0074755,           0.0074755,           0.0074755
                  53,            0.030612,            0.054158,            0.010219,             0.92536,              0.8358,             0.90634,             0.68407,            0.027382,            0.069603,           0.0098217,            0.007426,            0.007426,            0.007426
                  54,            0.030771,            0.052442,            0.010353,             0.93719,             0.83236,             0.90226,              0.6541,            0.029006,            0.070579,            0.010053,           0.0073765,           0.0073765,           0.0073765
                  55,            0.031147,            0.054188,            0.010111,             0.93073,             0.83535,             0.90297,             0.68945,            0.027054,            0.069268,            0.010068,            0.007327,            0.007327,            0.007327
