               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  48,            0.029218,           0.0073568,            0.012355,             0.92564,             0.85336,             0.93512,             0.60431,            0.025612,           0.0055196,             0.01033,            0.006898,            0.006898,            0.006898
                  49,            0.029539,           0.0072048,            0.011163,             0.91628,             0.90663,             0.94235,             0.61638,            0.025559,           0.0054709,           0.0096066,            0.006832,            0.006832,            0.006832
                  50,            0.029198,           0.0069647,            0.011907,             0.92072,              0.9037,              0.9485,             0.61749,            0.025176,            0.005437,           0.0096867,            0.006766,            0.006766,            0.006766
                  51,            0.029652,           0.0072672,             0.01191,             0.92393,             0.89865,             0.95035,             0.64925,            0.025791,           0.0054115,            0.009181,              0.0067,              0.0067,              0.0067
                  52,            0.029324,           0.0069963,            0.011844,             0.92981,             0.90466,             0.94581,             0.63833,            0.025568,           0.0053288,            0.009512,            0.006634,            0.006634,            0.006634
                  53,            0.028672,            0.007035,            0.011189,             0.92483,             0.92058,             0.95459,             0.63364,            0.024098,           0.0053405,           0.0084918,            0.006568,            0.006568,            0.006568
                  54,            0.028607,           0.0072999,            0.011751,             0.92722,             0.93011,             0.95771,             0.65364,            0.024071,           0.0052619,           0.0080873,            0.006502,            0.006502,            0.006502
                  55,            0.028334,           0.0068743,            0.011729,             0.92563,             0.91768,             0.94767,             0.62617,            0.024766,           0.0053623,           0.0085716,            0.006436,            0.006436,            0.006436
                  56,            0.028368,           0.0071013,            0.010907,             0.91942,             0.90064,             0.94005,              0.6228,            0.024857,           0.0054265,           0.0090804,             0.00637,             0.00637,             0.00637
                  57,             0.02794,           0.0069776,            0.010647,             0.93917,             0.92517,             0.95476,             0.63983,            0.024515,           0.0053974,           0.0079524,            0.006304,            0.006304,            0.006304
                  58,            0.027718,             0.00694,            0.010069,             0.91865,             0.92278,             0.94504,             0.62447,            0.024512,           0.0053142,           0.0095546,            0.006238,            0.006238,            0.006238
                  59,             0.02833,           0.0067912,           0.0094061,             0.93965,             0.91493,             0.94703,             0.65779,            0.023933,           0.0051366,           0.0086656,            0.006172,            0.006172,            0.006172
                  60,            0.027476,           0.0069897,            0.010539,             0.93524,             0.91304,             0.95852,             0.64836,            0.023052,           0.0051897,           0.0083606,            0.006106,            0.006106,            0.006106
