               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  23,            0.034612,            0.010761,            0.033868,             0.69874,             0.65352,             0.70969,             0.45657,            0.027711,           0.0067993,            0.028339,           0.0086388,           0.0086388,           0.0086388
                  24,             0.03384,           0.0099415,            0.032348,             0.77082,             0.67927,             0.73394,             0.47224,            0.029182,           0.0068631,            0.025633,           0.0085769,           0.0085769,           0.0085769
                  25,            0.034482,            0.010021,            0.030674,             0.74797,             0.70184,             0.74023,             0.48314,            0.026697,           0.0068806,            0.025138,            0.008515,            0.008515,            0.008515
                  26,            0.033913,             0.00989,            0.029709,             0.80563,             0.69931,             0.76186,             0.50418,            0.026452,           0.0068844,            0.023944,           0.0084531,           0.0084531,           0.0084531
                  27,              0.0346,            0.010912,            0.028229,             0.74352,             0.73606,             0.77542,             0.51367,            0.027139,            0.006818,            0.022733,           0.0083913,           0.0083913,           0.0083913
                  28,            0.034131,            0.010465,            0.027411,             0.76891,             0.72335,             0.78726,             0.49792,            0.027646,           0.0068464,            0.021449,           0.0083294,           0.0083294,           0.0083294
                  29,            0.033424,            0.010021,            0.025795,             0.82733,             0.74624,             0.80524,              0.5252,            0.026036,           0.0067554,            0.019644,           0.0082675,           0.0082675,           0.0082675
                  30,            0.033619,            0.010008,            0.025139,             0.79644,             0.72216,             0.79315,             0.52593,            0.027052,           0.0067401,            0.020431,           0.0082056,           0.0082056,           0.0082056
                  31,            0.033297,            0.010632,            0.024506,             0.83494,             0.76685,             0.82427,             0.53856,            0.026095,           0.0067031,            0.018169,           0.0081437,           0.0081437,           0.0081437
                  32,            0.032707,            0.010736,            0.024007,             0.77249,             0.80627,             0.80733,             0.53332,            0.026072,           0.0067417,            0.019466,           0.0080819,           0.0080819,           0.0080819
                  33,            0.032846,            0.010594,            0.023299,             0.82184,             0.78738,             0.83501,             0.54843,            0.026612,           0.0067145,             0.01783,             0.00802,             0.00802,             0.00802
                  34,            0.032835,           0.0098881,            0.022732,             0.84917,             0.78084,             0.86161,             0.54672,            0.028031,            0.006742,            0.016653,           0.0079581,           0.0079581,           0.0079581
                  35,            0.032527,           0.0097748,            0.022309,             0.84847,             0.79083,             0.84532,             0.55315,            0.025858,           0.0065891,            0.018021,           0.0078963,           0.0078963,           0.0078963
                  36,            0.032584,           0.0094498,            0.021094,             0.85767,             0.81225,             0.87194,             0.57017,            0.026103,           0.0064889,            0.016064,           0.0078344,           0.0078344,           0.0078344
                  37,            0.032199,            0.010545,            0.020123,             0.85774,             0.79889,             0.89228,             0.58823,            0.028341,           0.0065294,            0.014508,           0.0077725,           0.0077725,           0.0077725
                  38,            0.033147,            0.010149,            0.019338,             0.78586,             0.87942,             0.91662,             0.61935,            0.025557,           0.0064994,            0.013939,           0.0077106,           0.0077106,           0.0077106
                  39,            0.031811,            0.008868,            0.018726,             0.82081,             0.88131,             0.92767,             0.62136,            0.024391,           0.0063684,            0.013635,           0.0076488,           0.0076488,           0.0076488
                  40,            0.031165,           0.0095447,            0.018903,             0.83273,             0.88375,             0.93407,             0.62785,             0.02555,           0.0064805,            0.013536,           0.0075869,           0.0075869,           0.0075869
                  41,            0.031715,            0.010278,            0.017895,             0.84547,             0.93329,             0.94083,             0.63648,             0.02568,           0.0064974,            0.012468,            0.007525,            0.007525,            0.007525
                  42,            0.031377,           0.0088669,            0.016434,             0.90132,             0.87542,             0.93163,             0.62753,            0.024456,           0.0064447,            0.012603,           0.0074631,           0.0074631,           0.0074631
                  43,            0.030961,           0.0090961,            0.016969,             0.92281,             0.87701,             0.94543,             0.63249,            0.027048,           0.0064267,            0.011617,           0.0074013,           0.0074013,           0.0074013
                  44,            0.031429,           0.0099968,            0.017445,             0.89458,             0.91735,             0.94612,             0.63079,            0.026013,           0.0063922,            0.011475,           0.0073394,           0.0073394,           0.0073394
                  45,            0.031455,           0.0094238,            0.016748,             0.89998,             0.90415,             0.93877,              0.6136,            0.025981,           0.0065342,            0.010562,           0.0072775,           0.0072775,           0.0072775
                  46,            0.031127,           0.0094714,            0.015795,             0.92477,             0.90318,             0.94009,             0.64521,            0.024229,           0.0063919,            0.011219,           0.0072156,           0.0072156,           0.0072156
                  47,            0.031145,            0.010174,            0.016141,             0.90403,             0.90513,             0.94104,             0.62872,            0.024925,           0.0064167,             0.01099,           0.0071538,           0.0071538,           0.0071538
                  48,            0.030231,           0.0096195,            0.015547,             0.92547,             0.92732,             0.95866,             0.64657,            0.023836,           0.0062302,           0.0095901,           0.0070919,           0.0070919,           0.0070919
                  49,            0.030057,           0.0085009,            0.014729,             0.92605,             0.92123,              0.9588,             0.65262,            0.023691,           0.0061717,             0.00957,             0.00703,             0.00703,             0.00703
                  50,            0.030347,            0.010276,            0.013457,             0.92368,             0.94043,             0.96788,             0.65841,            0.024419,           0.0062672,           0.0096717,           0.0069681,           0.0069681,           0.0069681
                  51,            0.031773,            0.010451,            0.014602,             0.91859,             0.92957,             0.96592,             0.64935,            0.025211,           0.0062268,           0.0098803,           0.0069063,           0.0069063,           0.0069063
                  52,            0.030876,           0.0092339,            0.013967,             0.89508,             0.92963,             0.95707,             0.64319,             0.02546,           0.0065118,           0.0096725,           0.0068444,           0.0068444,           0.0068444
                  53,            0.029925,           0.0087681,            0.012883,             0.93064,             0.91074,             0.96049,             0.65391,            0.023709,            0.006354,           0.0085845,           0.0067825,           0.0067825,           0.0067825
                  54,            0.029821,           0.0091396,            0.012814,             0.95432,             0.90857,             0.96314,               0.659,            0.023279,           0.0062529,           0.0084441,           0.0067206,           0.0067206,           0.0067206
                  55,            0.029328,           0.0096593,             0.01261,             0.90528,             0.91198,               0.947,             0.64772,            0.024159,           0.0064334,           0.0096092,           0.0066587,           0.0066587,           0.0066587
                  56,             0.02952,           0.0095123,            0.013113,             0.91932,              0.9339,             0.96098,             0.66557,            0.024333,           0.0061585,           0.0084576,           0.0065969,           0.0065969,           0.0065969
                  57,            0.029633,           0.0089802,             0.01299,             0.92177,             0.93359,             0.96273,             0.66011,            0.023218,           0.0061525,            0.008322,            0.006535,            0.006535,            0.006535
                  58,            0.029533,           0.0092366,            0.012437,             0.92782,             0.94489,             0.96319,             0.66778,            0.023863,           0.0061356,           0.0086744,           0.0064731,           0.0064731,           0.0064731
                  59,            0.029859,           0.0089505,            0.011653,             0.94039,             0.90828,             0.96489,             0.67278,            0.024432,           0.0061464,           0.0088765,           0.0064112,           0.0064112,           0.0064112
                  60,            0.029275,             0.01015,            0.012723,             0.92146,             0.93686,             0.96581,             0.66502,            0.023523,           0.0061199,            0.008248,           0.0063494,           0.0063494,           0.0063494
                  61,            0.028877,           0.0091399,            0.011397,             0.91696,              0.9325,             0.95979,             0.67195,            0.022673,           0.0060521,           0.0080865,           0.0062875,           0.0062875,           0.0062875
                  62,             0.02871,           0.0098641,            0.011735,             0.93431,             0.91415,             0.95251,             0.65422,            0.023714,           0.0061008,           0.0079504,           0.0062256,           0.0062256,           0.0062256
                  63,            0.029503,           0.0097173,            0.012212,             0.92755,              0.9108,             0.94454,             0.66307,             0.02458,           0.0061721,           0.0082053,           0.0061637,           0.0061637,           0.0061637
                  64,             0.02869,           0.0093411,             0.01163,             0.90913,             0.93669,             0.95996,             0.66961,            0.023131,           0.0061328,           0.0080302,           0.0061019,           0.0061019,           0.0061019
                  65,            0.027909,           0.0092632,            0.011465,              0.9353,             0.92836,               0.962,             0.67513,            0.023078,           0.0061083,           0.0075967,             0.00604,             0.00604,             0.00604
                  66,            0.027852,           0.0088208,            0.011033,             0.93771,             0.92833,             0.95757,             0.65888,            0.022769,            0.006157,           0.0080238,           0.0059781,           0.0059781,           0.0059781
                  67,             0.02793,           0.0095702,            0.011248,             0.92799,             0.94838,              0.9685,             0.68582,            0.023384,           0.0061522,           0.0065291,           0.0059163,           0.0059163,           0.0059163
                  68,            0.027453,           0.0080538,            0.010248,             0.93648,             0.94887,             0.96843,             0.67573,            0.022179,           0.0059722,           0.0067613,           0.0058544,           0.0058544,           0.0058544
                  69,            0.027651,           0.0092481,             0.01089,             0.93523,             0.94808,             0.97245,             0.67715,            0.021317,           0.0058344,           0.0070735,           0.0057925,           0.0057925,           0.0057925
                  70,            0.027548,           0.0095957,           0.0099082,             0.94757,             0.95707,             0.96892,             0.67781,            0.022318,           0.0058873,           0.0068384,           0.0057306,           0.0057306,           0.0057306
                  71,            0.027473,           0.0093515,           0.0099657,             0.94504,             0.95293,             0.97318,             0.67438,            0.022379,           0.0058963,           0.0065983,           0.0056688,           0.0056688,           0.0056688
                  72,            0.027662,           0.0087765,           0.0098191,             0.93249,             0.94094,             0.96605,             0.68414,            0.022016,           0.0059464,           0.0071826,           0.0056069,           0.0056069,           0.0056069
                  73,            0.027494,           0.0083755,            0.010197,             0.96069,             0.92827,             0.96305,             0.67744,            0.021729,           0.0058637,           0.0071636,            0.005545,            0.005545,            0.005545
                  74,            0.027083,           0.0089114,           0.0097206,             0.92436,             0.93288,             0.96393,             0.68231,            0.022543,           0.0057955,           0.0071826,           0.0054831,           0.0054831,           0.0054831
                  75,            0.027521,           0.0089933,            0.010436,             0.94375,              0.9455,             0.96201,             0.67883,            0.021368,           0.0058303,           0.0077027,           0.0054212,           0.0054212,           0.0054212
                  76,            0.027205,           0.0091045,           0.0098075,             0.95624,             0.93454,             0.96609,              0.6816,            0.022322,           0.0058559,           0.0072063,           0.0053594,           0.0053594,           0.0053594
                  77,            0.026945,             0.00922,            0.010179,             0.94632,             0.94065,             0.96115,             0.68521,            0.021493,           0.0058839,           0.0073197,           0.0052975,           0.0052975,           0.0052975
                  78,            0.026385,           0.0086142,           0.0091604,             0.94647,             0.94532,               0.965,             0.68994,            0.021322,           0.0058054,           0.0071571,           0.0052356,           0.0052356,           0.0052356
                  79,            0.026996,           0.0089261,           0.0090085,             0.95299,             0.94268,             0.97362,             0.68045,            0.021123,           0.0057529,           0.0065922,           0.0051737,           0.0051737,           0.0051737
                  80,            0.026801,           0.0087122,           0.0087371,             0.94721,             0.95344,             0.96919,             0.68786,            0.021473,           0.0058666,           0.0061963,           0.0051119,           0.0051119,           0.0051119
                  81,            0.026547,           0.0085549,           0.0089908,             0.95252,              0.9559,             0.97422,              0.6906,            0.022329,           0.0057888,           0.0061036,             0.00505,             0.00505,             0.00505
                  82,            0.026656,           0.0086065,           0.0090812,             0.95493,             0.94056,             0.97714,             0.69315,            0.021521,           0.0057945,           0.0054035,           0.0049881,           0.0049881,           0.0049881
                  83,            0.025421,            0.007747,           0.0089713,             0.95063,             0.93641,             0.96721,              0.6944,            0.020603,           0.0058019,           0.0063468,           0.0049263,           0.0049263,           0.0049263
                  84,            0.026185,           0.0099843,           0.0092588,             0.93467,             0.95361,             0.95693,             0.68051,            0.021526,           0.0057229,           0.0084779,           0.0048644,           0.0048644,           0.0048644
                  85,            0.026194,           0.0089688,           0.0093604,             0.93986,                0.94,             0.96636,             0.69559,            0.020946,           0.0057398,           0.0064203,           0.0048025,           0.0048025,           0.0048025
                  86,            0.025735,           0.0083977,            0.008369,             0.95561,             0.94165,             0.97002,             0.69893,            0.020391,           0.0056804,           0.0061423,           0.0047406,           0.0047406,           0.0047406
                  87,            0.026191,           0.0086138,           0.0087486,             0.95872,             0.94808,             0.96941,             0.69948,            0.020693,           0.0057047,           0.0056327,           0.0046788,           0.0046788,           0.0046788
                  88,            0.025328,           0.0086474,           0.0083217,             0.94923,              0.9314,             0.96293,             0.69282,            0.020223,           0.0057159,           0.0063304,           0.0046169,           0.0046169,           0.0046169
                  89,             0.02468,           0.0086255,           0.0080617,             0.95917,             0.94172,             0.96682,             0.69909,            0.020051,           0.0056809,            0.006233,            0.004555,            0.004555,            0.004555
                  90,            0.024833,           0.0077796,           0.0075215,             0.94809,             0.94594,             0.96865,             0.70278,            0.019591,           0.0056581,           0.0061256,           0.0044931,           0.0044931,           0.0044931
                  91,            0.025243,           0.0080657,           0.0074541,             0.95956,             0.94009,             0.97314,             0.70309,            0.020301,            0.005684,           0.0057396,           0.0044313,           0.0044313,           0.0044313
                  92,            0.024725,           0.0079937,           0.0079292,             0.96047,             0.94027,              0.9726,             0.71274,            0.020727,           0.0056733,           0.0058179,           0.0043694,           0.0043694,           0.0043694
                  93,            0.024941,           0.0078984,           0.0082444,             0.94215,             0.95425,             0.97362,              0.7095,            0.019966,            0.005659,            0.005901,           0.0043075,           0.0043075,           0.0043075
                  94,            0.024621,           0.0087983,           0.0073645,             0.95583,             0.95363,             0.97105,             0.70397,            0.020469,           0.0056603,            0.005554,           0.0042456,           0.0042456,           0.0042456
                  95,            0.025071,           0.0085194,           0.0077524,             0.96011,             0.94345,             0.97357,             0.71011,            0.019948,           0.0056133,           0.0057465,           0.0041837,           0.0041837,           0.0041837
                  96,            0.024513,           0.0086159,           0.0073276,             0.93675,             0.95103,             0.96395,             0.70119,            0.019601,           0.0056067,           0.0060234,           0.0041219,           0.0041219,           0.0041219
                  97,             0.02485,           0.0086863,           0.0068551,             0.93414,             0.95651,             0.96853,             0.70707,            0.020695,           0.0055368,           0.0055997,             0.00406,             0.00406,             0.00406
                  98,              0.0246,           0.0081329,           0.0071844,               0.953,             0.95581,             0.96916,             0.70958,            0.019882,           0.0056411,           0.0057414,           0.0039981,           0.0039981,           0.0039981
                  99,             0.02389,           0.0077459,           0.0069142,             0.94273,             0.95691,              0.9691,             0.71063,             0.01925,           0.0055148,           0.0060801,           0.0039362,           0.0039362,           0.0039362
                 100,            0.024065,           0.0085024,           0.0065823,             0.95805,             0.94676,              0.9723,             0.71661,            0.020326,           0.0055845,            0.005263,           0.0038744,           0.0038744,           0.0038744
                 101,            0.023876,           0.0078996,             0.00634,             0.95996,             0.94826,             0.96996,             0.71346,            0.019796,           0.0055532,           0.0054101,           0.0038125,           0.0038125,           0.0038125
                 102,            0.023294,           0.0082031,           0.0065257,             0.95877,             0.96205,             0.97262,             0.71566,            0.018891,           0.0055576,           0.0053936,           0.0037506,           0.0037506,           0.0037506
                 103,            0.023343,           0.0084051,            0.007048,             0.95074,             0.96349,             0.97259,             0.71646,            0.019081,           0.0055121,           0.0053616,           0.0036888,           0.0036888,           0.0036888
                 104,            0.023625,           0.0082224,           0.0062575,             0.95366,             0.95372,             0.97024,             0.71578,            0.019228,            0.005522,           0.0053174,           0.0036269,           0.0036269,           0.0036269
                 105,            0.023421,           0.0085024,           0.0063703,              0.9593,             0.94937,             0.97086,             0.71312,            0.019417,           0.0056257,           0.0050135,            0.003565,            0.003565,            0.003565
                 106,            0.023383,           0.0090612,           0.0074031,             0.96588,             0.94829,             0.97366,             0.71839,            0.018828,           0.0055266,           0.0052777,           0.0035031,           0.0035031,           0.0035031
                 107,            0.023341,           0.0084339,           0.0062812,             0.96273,             0.94677,             0.97172,             0.71829,            0.019449,           0.0055559,           0.0049579,           0.0034413,           0.0034413,           0.0034413
                 108,            0.022654,           0.0072774,           0.0066619,             0.95459,             0.95307,             0.97221,             0.71057,            0.018985,            0.005542,           0.0051227,           0.0033794,           0.0033794,           0.0033794
                 109,            0.022315,           0.0078528,           0.0063409,             0.97101,             0.94896,             0.97318,             0.72285,            0.019121,           0.0055537,           0.0050433,           0.0033175,           0.0033175,           0.0033175
                 110,            0.022497,           0.0078407,            0.005658,             0.94504,             0.95784,             0.97578,             0.71915,            0.019134,           0.0055162,           0.0048598,           0.0032556,           0.0032556,           0.0032556
                 111,            0.022247,           0.0082415,           0.0061932,             0.96466,             0.95163,              0.9731,             0.71457,            0.018936,           0.0054802,            0.004773,           0.0031938,           0.0031938,           0.0031938
                 112,            0.022208,           0.0079075,             0.00637,             0.96231,             0.94557,              0.9736,             0.71892,            0.018943,           0.0055347,            0.004749,           0.0031319,           0.0031319,           0.0031319
                 113,            0.021781,           0.0073833,           0.0064275,             0.96408,             0.95678,             0.97909,             0.71836,            0.018507,           0.0054625,           0.0044034,             0.00307,             0.00307,             0.00307
                 114,            0.022191,           0.0078422,           0.0060296,             0.96001,             0.95268,              0.9741,             0.72549,            0.018183,           0.0054211,           0.0047759,           0.0030081,           0.0030081,           0.0030081
                 115,            0.021853,           0.0077025,           0.0057018,              0.9617,             0.95312,             0.97092,             0.71574,            0.018597,           0.0054708,           0.0048867,           0.0029462,           0.0029462,           0.0029462
                 116,            0.021867,           0.0083406,            0.005968,             0.96005,              0.9593,             0.97279,             0.71862,            0.018645,            0.005451,           0.0045432,           0.0028844,           0.0028844,           0.0028844
                 117,            0.022017,           0.0080363,           0.0053258,              0.9648,             0.94735,             0.97012,             0.71805,            0.018419,           0.0055131,           0.0046906,           0.0028225,           0.0028225,           0.0028225
                 118,            0.021814,           0.0078821,           0.0053705,             0.96676,             0.95394,             0.97015,             0.72606,            0.018335,           0.0054506,           0.0046744,           0.0027606,           0.0027606,           0.0027606
                 119,            0.021747,            0.007956,           0.0055543,             0.95651,             0.95599,             0.96771,             0.72354,            0.017834,           0.0053365,           0.0052525,           0.0026987,           0.0026987,           0.0026987
                 120,            0.021297,           0.0075986,           0.0055071,             0.95397,             0.95104,             0.97026,             0.72111,             0.01827,           0.0053557,           0.0053407,           0.0026369,           0.0026369,           0.0026369
                 121,            0.020822,           0.0068245,           0.0051175,             0.97186,             0.95016,             0.97238,             0.72733,            0.018159,           0.0053747,           0.0049877,            0.002575,            0.002575,            0.002575
                 122,            0.020931,           0.0075824,           0.0055127,              0.9675,             0.95814,             0.96934,             0.72602,            0.018504,           0.0053695,           0.0050013,           0.0025131,           0.0025131,           0.0025131
                 123,            0.021347,           0.0079134,           0.0051014,             0.96213,             0.95576,             0.96858,             0.72926,            0.018429,            0.005373,           0.0049277,           0.0024513,           0.0024513,           0.0024513
                 124,            0.021042,           0.0077855,           0.0054805,             0.96381,             0.94875,             0.96916,              0.7233,            0.018184,           0.0053323,           0.0049514,           0.0023894,           0.0023894,           0.0023894
                 125,            0.020731,           0.0064988,           0.0051746,              0.9611,             0.94733,             0.96827,             0.71885,            0.018024,           0.0053725,            0.005009,           0.0023275,           0.0023275,           0.0023275
                 126,            0.020691,           0.0078391,           0.0049117,             0.96202,             0.95138,             0.96761,             0.72307,            0.018106,           0.0053793,           0.0051791,           0.0022656,           0.0022656,           0.0022656
                 127,              0.0213,           0.0078513,           0.0047807,              0.9649,             0.95261,             0.96866,             0.72763,            0.017935,           0.0054123,           0.0046989,           0.0022038,           0.0022038,           0.0022038
                 128,             0.02139,            0.007688,           0.0054326,             0.95378,              0.9574,             0.96877,             0.72756,            0.018829,           0.0054094,           0.0048229,           0.0021419,           0.0021419,           0.0021419
                 129,            0.020482,           0.0071847,           0.0050681,              0.9612,             0.95032,             0.97349,             0.72737,             0.01774,           0.0053613,           0.0048384,             0.00208,             0.00208,             0.00208
                 130,            0.019863,           0.0070081,           0.0046887,             0.97052,             0.94862,             0.97392,             0.72372,            0.017874,           0.0053595,           0.0046404,           0.0020181,           0.0020181,           0.0020181
                 131,            0.020026,           0.0080242,           0.0043461,             0.96498,             0.95281,             0.97241,             0.72262,            0.018112,           0.0053335,            0.005005,           0.0019563,           0.0019563,           0.0019563
                 132,            0.020289,           0.0077609,            0.004614,             0.96947,             0.95147,             0.97279,             0.72629,            0.017893,           0.0053578,           0.0047081,           0.0018944,           0.0018944,           0.0018944
                 133,            0.019685,           0.0078978,           0.0045454,             0.96376,             0.95168,             0.96822,             0.72969,            0.017451,            0.005333,           0.0049226,           0.0018325,           0.0018325,           0.0018325
                 134,            0.019436,           0.0070457,            0.004534,             0.96424,              0.9505,             0.96845,             0.72333,            0.017542,            0.005388,           0.0044482,           0.0017706,           0.0017706,           0.0017706
                 135,            0.019599,           0.0076845,           0.0038979,             0.96668,             0.95113,             0.96855,             0.72853,            0.017578,           0.0053563,           0.0043793,           0.0017087,           0.0017087,           0.0017087
                 136,            0.019666,           0.0077706,           0.0042442,             0.96188,             0.94972,             0.97112,             0.73229,            0.017829,           0.0053922,           0.0049504,           0.0016469,           0.0016469,           0.0016469
                 137,            0.019909,           0.0080664,           0.0045298,             0.96281,             0.94919,             0.96869,             0.72871,            0.018125,           0.0054108,           0.0045541,            0.001585,            0.001585,            0.001585
                 138,            0.019326,           0.0070394,           0.0040028,             0.96288,             0.94758,             0.97294,             0.73275,            0.017524,           0.0053654,           0.0045016,           0.0015231,           0.0015231,           0.0015231
                 139,            0.019328,           0.0079108,           0.0040808,             0.96447,             0.95166,             0.97137,             0.73409,            0.017549,           0.0052896,           0.0046897,           0.0014612,           0.0014612,           0.0014612
                 140,            0.019103,           0.0078656,           0.0041388,             0.95566,             0.95792,             0.97076,             0.72961,            0.017306,           0.0052716,           0.0048192,           0.0013994,           0.0013994,           0.0013994
                 141,            0.018915,           0.0079809,           0.0040364,             0.96914,             0.94346,             0.96657,             0.72951,            0.017551,           0.0053002,           0.0049678,           0.0013375,           0.0013375,           0.0013375
                 142,            0.018474,           0.0071418,           0.0041156,             0.96942,             0.94638,             0.96727,             0.73072,             0.01722,           0.0052758,           0.0046408,           0.0012756,           0.0012756,           0.0012756
                 143,            0.018745,           0.0075015,           0.0039677,             0.96951,             0.94844,             0.96998,             0.73662,            0.017242,           0.0052789,            0.004431,           0.0012138,           0.0012138,           0.0012138
                 144,             0.01877,            0.007127,           0.0040556,             0.95783,             0.95942,             0.96883,             0.73481,            0.017167,           0.0052738,           0.0047864,           0.0011519,           0.0011519,           0.0011519
                 145,            0.018707,           0.0074014,           0.0037979,             0.96202,             0.94634,              0.9674,             0.72733,            0.017513,           0.0053049,           0.0046416,             0.00109,             0.00109,             0.00109
                 146,            0.018641,           0.0072458,           0.0037933,             0.96492,              0.9493,             0.96854,             0.72999,            0.017256,           0.0052806,           0.0046106,           0.0010281,           0.0010281,           0.0010281
                 147,            0.018309,           0.0070383,           0.0039183,             0.96696,             0.94984,             0.97073,             0.73402,             0.01725,           0.0052899,            0.004459,          0.00096625,          0.00096625,          0.00096625
                 148,            0.017964,           0.0065955,           0.0034448,             0.96796,             0.94696,             0.97244,              0.7293,            0.017056,           0.0052529,           0.0044562,          0.00090438,          0.00090438,          0.00090438
                 149,            0.017932,           0.0070582,           0.0035525,             0.96723,             0.95022,             0.97224,             0.73537,            0.017004,           0.0052699,           0.0042223,           0.0008425,           0.0008425,           0.0008425
                 150,            0.018108,           0.0076945,           0.0036521,             0.96691,             0.94932,             0.97277,             0.73532,              0.0172,           0.0052843,           0.0040462,          0.00078062,          0.00078062,          0.00078062
                 151,             0.01787,           0.0069834,           0.0032231,             0.96647,             0.95133,             0.97461,             0.73711,            0.017045,           0.0052653,           0.0044135,          0.00071875,          0.00071875,          0.00071875
                 152,            0.017612,           0.0078121,           0.0034286,             0.96251,             0.95453,             0.97483,             0.73534,            0.016849,           0.0052584,           0.0044373,          0.00065688,          0.00065688,          0.00065688
                 153,            0.017352,           0.0069467,            0.003352,             0.96335,              0.9496,             0.97394,             0.73854,            0.016906,           0.0052347,           0.0046922,            0.000595,            0.000595,            0.000595
                 154,            0.017515,           0.0074959,           0.0033816,             0.96164,             0.95209,             0.97181,              0.7384,             0.01698,           0.0052734,           0.0044997,          0.00053312,          0.00053312,          0.00053312
                 155,            0.016818,           0.0064061,           0.0030713,               0.968,             0.94865,             0.97197,             0.74193,            0.016918,            0.005281,           0.0044647,          0.00047125,          0.00047125,          0.00047125
                 156,            0.017157,           0.0067907,           0.0034368,             0.96515,             0.95214,              0.9708,             0.73616,            0.016823,           0.0052601,           0.0045339,          0.00040938,          0.00040938,          0.00040938
