               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.026639,           0.0067513,            0.014699,             0.88758,             0.90071,             0.94095,             0.64536,            0.024431,           0.0052453,           0.0099837,             0.00307,             0.00307,             0.00307
                  37,            0.026222,           0.0067943,            0.013115,             0.88832,             0.91965,             0.95136,             0.63589,            0.022941,           0.0052695,           0.0099352,            0.002872,            0.002872,            0.002872
                  38,            0.026026,           0.0069695,            0.012992,             0.91109,             0.90328,             0.94434,             0.63424,            0.023933,           0.0052376,           0.0095576,            0.002674,            0.002674,            0.002674
                  39,            0.025456,           0.0067735,            0.012185,             0.91931,             0.92246,             0.95407,             0.64029,            0.023173,           0.0052519,           0.0090751,            0.002476,            0.002476,            0.002476
                  40,             0.02479,           0.0068632,            0.012659,             0.90982,              0.9349,             0.95704,             0.65106,            0.022196,           0.0052293,           0.0080686,            0.002278,            0.002278,            0.002278
                  41,            0.024004,           0.0067508,            0.011435,             0.93331,             0.92947,             0.96066,             0.65545,             0.02173,           0.0050957,           0.0080002,             0.00208,             0.00208,             0.00208
                  42,            0.024065,           0.0065787,            0.010619,             0.93202,             0.93121,             0.95795,             0.65691,            0.020845,           0.0050789,            0.008168,            0.001882,            0.001882,            0.001882
                  43,            0.023189,           0.0065593,            0.010062,             0.92782,             0.94074,             0.95812,             0.67929,              0.0203,           0.0049961,            0.007669,            0.001684,            0.001684,            0.001684
                  44,            0.023327,           0.0063405,            0.010552,             0.93211,             0.93452,             0.96009,             0.66222,            0.020695,           0.0049913,           0.0073434,            0.001486,            0.001486,            0.001486
                  45,             0.02248,           0.0064602,            0.010519,             0.94495,             0.93049,             0.95493,             0.67922,            0.020152,           0.0049853,           0.0071061,            0.001288,            0.001288,            0.001288
                  46,            0.021917,           0.0065829,           0.0092238,             0.93729,             0.93663,             0.96125,             0.67836,            0.019851,           0.0049614,           0.0067775,             0.00109,             0.00109,             0.00109
                  47,            0.021752,           0.0064179,           0.0089976,             0.93753,             0.93779,             0.96046,             0.69443,            0.019088,           0.0049186,           0.0067321,            0.000892,            0.000892,            0.000892
                  48,            0.020754,           0.0065037,           0.0086908,             0.93803,             0.94783,             0.96464,             0.69317,            0.019077,           0.0049054,           0.0065233,            0.000694,            0.000694,            0.000694
                  49,            0.020622,           0.0063834,           0.0080167,              0.9504,             0.93579,             0.95887,             0.69679,            0.018624,           0.0048662,           0.0061534,            0.000496,            0.000496,            0.000496
