               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.031779,           0.0074302,            0.016576,             0.86871,             0.84769,             0.90171,             0.56567,            0.028576,           0.0058722,            0.013501,            0.006634,            0.006634,            0.006634
                  36,            0.031204,           0.0072279,            0.016149,             0.90605,             0.85986,             0.90721,             0.56611,            0.028797,           0.0057963,            0.013642,            0.006535,            0.006535,            0.006535
                  37,            0.030594,           0.0073217,             0.01532,              0.8583,              0.8768,              0.9188,             0.57828,            0.027801,           0.0055801,            0.012052,            0.006436,            0.006436,            0.006436
                  38,            0.030902,           0.0074775,             0.01502,              0.9128,             0.87305,             0.92419,             0.58631,            0.027319,           0.0055974,             0.01086,            0.006337,            0.006337,            0.006337
                  39,            0.029946,           0.0072817,            0.013841,               0.875,               0.888,             0.92466,              0.5701,            0.027277,           0.0056529,            0.010435,            0.006238,            0.006238,            0.006238
                  40,            0.030158,           0.0074564,            0.014617,             0.89041,             0.84192,             0.89221,             0.58427,            0.026326,           0.0057812,            0.012216,            0.006139,            0.006139,            0.006139
                  41,            0.029904,            0.007377,            0.014389,             0.91237,              0.8753,             0.93303,             0.61314,            0.025897,           0.0055738,            0.010998,             0.00604,             0.00604,             0.00604
                  42,             0.02958,           0.0071372,            0.013429,             0.85638,             0.88211,             0.92103,             0.60694,            0.026258,           0.0056139,            0.011547,            0.005941,            0.005941,            0.005941
                  43,            0.028992,           0.0071625,            0.012796,             0.93289,              0.9149,             0.95111,             0.63013,            0.025216,           0.0054035,           0.0098051,            0.005842,            0.005842,            0.005842
                  44,            0.029949,           0.0069834,            0.012902,             0.91319,             0.91662,             0.94496,             0.58517,            0.026886,           0.0055836,           0.0093497,            0.005743,            0.005743,            0.005743
                  45,            0.029183,           0.0072194,            0.013577,             0.93169,             0.90556,             0.95845,             0.62414,            0.024909,           0.0054555,           0.0086775,            0.005644,            0.005644,            0.005644
                  46,            0.028069,           0.0071603,             0.01178,              0.8962,             0.92405,             0.94285,             0.61883,            0.024524,           0.0053853,           0.0091973,            0.005545,            0.005545,            0.005545
                  47,            0.028686,           0.0070062,            0.011571,             0.93064,             0.91558,             0.95065,             0.63693,            0.023791,           0.0052822,           0.0086084,            0.005446,            0.005446,            0.005446
                  48,            0.027999,           0.0071851,            0.011477,              0.9556,             0.87482,             0.93834,             0.63177,            0.023962,           0.0053912,           0.0097698,            0.005347,            0.005347,            0.005347
                  49,            0.028276,           0.0070547,            0.010464,             0.92426,             0.90562,             0.95491,             0.64012,            0.023976,           0.0053189,           0.0084362,            0.005248,            0.005248,            0.005248
                  50,            0.027869,           0.0067231,            0.010133,             0.90362,             0.93604,              0.9599,             0.65598,            0.023881,           0.0052706,           0.0080686,            0.005149,            0.005149,            0.005149
                  51,            0.027595,           0.0070377,            0.010797,             0.92299,             0.92188,             0.94983,             0.61867,            0.026156,           0.0052828,           0.0083392,             0.00505,             0.00505,             0.00505
                  52,            0.027551,           0.0067841,            0.010274,             0.91288,             0.89517,             0.94129,              0.6367,            0.024023,           0.0053797,           0.0085873,            0.004951,            0.004951,            0.004951
                  53,            0.027275,           0.0067874,           0.0099721,             0.92882,             0.93465,             0.95838,             0.66496,            0.022933,           0.0051992,           0.0083897,            0.004852,            0.004852,            0.004852
                  54,            0.026798,           0.0070191,            0.010331,             0.91149,             0.92514,             0.94976,             0.63906,            0.023559,           0.0052789,           0.0079274,            0.004753,            0.004753,            0.004753
                  55,            0.026866,           0.0065868,           0.0094872,              0.9246,             0.91824,             0.95367,             0.63815,            0.023333,           0.0051713,            0.007923,            0.004654,            0.004654,            0.004654
                  56,            0.025906,           0.0068024,           0.0096899,             0.94532,             0.93757,             0.96031,             0.65706,            0.022465,           0.0051661,           0.0073108,            0.004555,            0.004555,            0.004555
                  57,            0.025619,           0.0067503,           0.0097335,             0.93138,             0.90976,             0.95022,             0.66679,            0.022451,           0.0051494,           0.0079025,            0.004456,            0.004456,            0.004456
                  58,            0.025819,           0.0067084,            0.008969,             0.91954,              0.9143,              0.9435,             0.66351,            0.022269,           0.0051664,            0.007871,            0.004357,            0.004357,            0.004357
                  59,            0.025873,           0.0065814,           0.0085327,             0.92041,             0.92302,              0.9509,             0.64721,            0.022413,           0.0051172,           0.0072951,            0.004258,            0.004258,            0.004258
                  60,            0.025375,           0.0067618,           0.0091333,             0.93107,             0.93416,             0.95309,             0.66116,            0.021484,           0.0050814,           0.0069963,            0.004159,            0.004159,            0.004159
                  61,            0.025173,           0.0067083,            0.008283,              0.9323,             0.93734,             0.95781,             0.66938,            0.021479,           0.0050667,            0.007328,             0.00406,             0.00406,             0.00406
                  62,            0.025118,           0.0068475,           0.0080911,             0.95841,             0.92477,             0.96278,             0.67693,             0.02102,           0.0049663,           0.0070515,            0.003961,            0.003961,            0.003961
                  63,            0.024846,           0.0065068,           0.0077619,              0.9237,              0.9334,             0.96198,             0.67667,            0.021414,           0.0049245,            0.007242,            0.003862,            0.003862,            0.003862
                  64,            0.024202,           0.0064705,           0.0076934,             0.91983,             0.92991,              0.9529,             0.66068,              0.0211,           0.0049788,           0.0068772,            0.003763,            0.003763,            0.003763
                  65,            0.024227,           0.0064167,           0.0076462,             0.93954,              0.9352,             0.96977,             0.68912,            0.020943,           0.0049312,           0.0068915,            0.003664,            0.003664,            0.003664
                  66,              0.0246,           0.0061865,           0.0072083,             0.94029,             0.94154,             0.95748,             0.68331,            0.020743,           0.0048866,           0.0062963,            0.003565,            0.003565,            0.003565
                  67,            0.023983,           0.0063783,           0.0073985,             0.94557,             0.93388,             0.96107,             0.69433,            0.020288,           0.0048178,           0.0074614,            0.003466,            0.003466,            0.003466
                  68,            0.023903,           0.0064991,           0.0069549,             0.94491,             0.93991,             0.96049,             0.69266,            0.019966,           0.0048336,           0.0073803,            0.003367,            0.003367,            0.003367
                  69,            0.023393,           0.0063842,           0.0074421,             0.94112,             0.93998,             0.95508,             0.68071,            0.019731,           0.0048565,           0.0079323,            0.003268,            0.003268,            0.003268
                  70,            0.023517,           0.0064518,           0.0070044,             0.96675,             0.93657,             0.96498,             0.69293,            0.019482,           0.0048635,           0.0064237,            0.003169,            0.003169,            0.003169
                  71,            0.022808,           0.0062233,           0.0069821,             0.93997,             0.94457,             0.95549,             0.69473,            0.019974,           0.0048389,           0.0063669,             0.00307,             0.00307,             0.00307
                  72,            0.022785,           0.0060798,           0.0061387,             0.94538,             0.94643,             0.96328,             0.70171,            0.019407,           0.0048693,           0.0059456,            0.002971,            0.002971,            0.002971
                  73,            0.023279,            0.006204,           0.0061782,             0.94054,             0.93947,             0.96097,             0.69385,            0.019986,           0.0048369,            0.006626,            0.002872,            0.002872,            0.002872
                  74,            0.022782,           0.0061836,           0.0061717,             0.93154,             0.94489,             0.96027,             0.69515,            0.019859,           0.0048004,           0.0064731,            0.002773,            0.002773,            0.002773
                  75,            0.022289,           0.0061704,           0.0062893,             0.95368,              0.9431,              0.9649,              0.6955,            0.018778,           0.0047666,           0.0067235,            0.002674,            0.002674,            0.002674
                  76,            0.022281,           0.0061934,           0.0068818,              0.9551,             0.92861,             0.95879,              0.6997,            0.018998,           0.0047467,            0.005842,            0.002575,            0.002575,            0.002575
                  77,            0.022104,           0.0060913,            0.005542,             0.96281,             0.93081,             0.96306,             0.70021,            0.019407,           0.0048234,           0.0058582,            0.002476,            0.002476,            0.002476
                  78,            0.021679,           0.0061233,           0.0059106,             0.95588,             0.94053,             0.96477,             0.70182,            0.018757,           0.0047215,           0.0063466,            0.002377,            0.002377,            0.002377
                  79,             0.02148,           0.0060716,           0.0050655,             0.94947,             0.94645,              0.9656,             0.70467,            0.018842,           0.0047534,           0.0061136,            0.002278,            0.002278,            0.002278
                  80,            0.021663,           0.0062525,           0.0052242,             0.95801,             0.94076,             0.95643,             0.70798,            0.018374,           0.0046952,           0.0062312,            0.002179,            0.002179,            0.002179
                  81,             0.02111,           0.0060559,           0.0057233,             0.95311,             0.93868,             0.95929,             0.70305,             0.01852,           0.0046899,            0.005736,             0.00208,             0.00208,             0.00208
                  82,            0.021329,           0.0059664,           0.0053564,             0.94408,             0.94411,             0.96161,             0.70351,            0.018414,           0.0046548,           0.0063492,            0.001981,            0.001981,            0.001981
                  83,            0.020598,           0.0059326,           0.0056471,             0.94524,             0.94824,             0.96634,             0.71496,            0.017713,           0.0046573,           0.0065809,            0.001882,            0.001882,            0.001882
                  84,            0.020886,           0.0059442,           0.0055969,             0.94916,             0.94737,             0.96016,             0.70686,            0.018266,           0.0046595,           0.0054293,            0.001783,            0.001783,            0.001783
                  85,            0.020273,           0.0058371,           0.0049705,             0.94695,             0.95265,             0.96278,             0.71483,            0.018112,           0.0046149,            0.005756,            0.001684,            0.001684,            0.001684
                  86,             0.02028,           0.0056142,           0.0049483,             0.95597,             0.94846,             0.96661,             0.71387,            0.018127,           0.0046108,           0.0058002,            0.001585,            0.001585,            0.001585
                  87,            0.020096,           0.0059366,           0.0049889,             0.96514,             0.94208,              0.9677,             0.71446,            0.017606,           0.0046026,           0.0053277,            0.001486,            0.001486,            0.001486
                  88,            0.019448,            0.005862,           0.0047756,             0.95652,              0.9473,             0.96483,             0.71659,            0.017439,           0.0046064,           0.0053022,            0.001387,            0.001387,            0.001387
                  89,            0.019354,           0.0059462,           0.0049186,             0.95391,             0.95094,             0.96293,               0.714,            0.017366,           0.0046014,           0.0058534,            0.001288,            0.001288,            0.001288
                  90,            0.019046,            0.005775,           0.0043618,             0.94341,             0.95651,             0.96546,             0.71705,            0.017428,           0.0045859,           0.0058349,            0.001189,            0.001189,            0.001189
                  91,            0.018933,           0.0060224,           0.0040447,             0.95017,             0.94991,               0.962,             0.71099,            0.017668,           0.0046006,           0.0058499,             0.00109,             0.00109,             0.00109
                  92,             0.01895,           0.0057098,           0.0042375,             0.96276,             0.94315,             0.96197,             0.71126,            0.017751,            0.004627,            0.005579,            0.000991,            0.000991,            0.000991
                  93,            0.018756,           0.0058552,           0.0041059,             0.96714,             0.94694,             0.96344,             0.71677,            0.017417,           0.0046055,            0.005871,            0.000892,            0.000892,            0.000892
                  94,            0.018374,           0.0059213,           0.0042962,             0.95967,             0.95046,             0.96167,             0.71812,            0.017092,           0.0045854,           0.0061662,            0.000793,            0.000793,            0.000793
                  95,            0.018126,            0.005607,           0.0043486,             0.95512,             0.95119,             0.96328,             0.71665,            0.016876,           0.0045302,           0.0059726,            0.000694,            0.000694,            0.000694
                  96,            0.017848,           0.0057719,           0.0040387,             0.95624,             0.94985,             0.96678,             0.72374,            0.016808,           0.0045224,           0.0059913,            0.000595,            0.000595,            0.000595
                  97,            0.017673,           0.0056225,           0.0036327,             0.95938,             0.95054,             0.96557,             0.71517,            0.016919,           0.0045379,           0.0059565,            0.000496,            0.000496,            0.000496
                  98,             0.01734,           0.0056618,           0.0036816,             0.95789,             0.95007,             0.96716,             0.72254,            0.016551,           0.0045163,           0.0058324,            0.000397,            0.000397,            0.000397
                  99,            0.017141,           0.0057524,            0.003477,             0.95231,             0.95234,             0.96595,             0.72344,            0.016573,           0.0045121,           0.0058607,            0.000298,            0.000298,            0.000298
