               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  80,            0.013768,           0.0056577,                   0,             0.97916,             0.95101,             0.99051,             0.79829,           0.0080595,            0.005087,                   0,           0.0060895,           0.0060895,           0.0060895
                  81,            0.013349,           0.0056377,                   0,             0.98226,             0.94524,              0.9912,             0.79992,           0.0082252,           0.0048705,                   0,             0.00604,             0.00604,             0.00604
                  82,            0.013355,           0.0056563,                   0,             0.98453,             0.94524,             0.99077,              0.8079,           0.0077672,           0.0050348,                   0,           0.0059905,           0.0059905,           0.0059905
                  83,            0.013695,           0.0056319,                   0,             0.98499,             0.94584,             0.99162,             0.81869,           0.0077524,           0.0045987,                   0,            0.005941,            0.005941,            0.005941
                  84,            0.013589,           0.0054554,                   0,             0.97918,             0.94892,             0.99178,             0.80644,           0.0083109,           0.0047571,                   0,           0.0058915,           0.0058915,           0.0058915
                  85,            0.013591,           0.0055588,                   0,             0.99238,             0.93948,             0.99239,             0.79898,           0.0082128,           0.0048902,                   0,            0.005842,            0.005842,            0.005842
                  86,            0.013899,           0.0055205,                   0,             0.95777,             0.98847,             0.99308,             0.81458,           0.0071119,           0.0046024,                   0,           0.0057925,           0.0057925,           0.0057925
                  87,            0.012729,           0.0057218,                   0,              0.9526,             0.99424,             0.99328,             0.81574,           0.0073893,            0.004612,                   0,            0.005743,            0.005743,            0.005743
                  88,             0.01357,           0.0055994,                   0,             0.98914,             0.94524,             0.99278,             0.80978,           0.0078092,           0.0044591,                   0,           0.0056935,           0.0056935,           0.0056935
                  89,            0.013128,           0.0056725,                   0,             0.95482,             0.99135,              0.9929,             0.80164,           0.0079423,           0.0043453,                   0,            0.005644,            0.005644,            0.005644
                  90,            0.011941,           0.0056335,                   0,             0.95738,             0.98847,             0.99335,             0.81195,           0.0074965,           0.0044461,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,            0.012738,           0.0054517,                   0,             0.97309,              0.9683,             0.99315,             0.81226,           0.0082841,           0.0045526,                   0,            0.005545,            0.005545,            0.005545
                  92,            0.013485,           0.0053052,                   0,             0.94547,             0.98559,             0.99216,             0.82003,           0.0073233,           0.0042875,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,            0.013315,           0.0053125,                   0,             0.96261,             0.97406,             0.99303,             0.82652,           0.0068912,           0.0044451,                   0,            0.005446,            0.005446,            0.005446
                  94,            0.012932,           0.0055222,                   0,             0.96251,             0.96189,             0.99223,              0.8142,           0.0070795,           0.0042528,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,            0.012802,           0.0054095,                   0,             0.97363,             0.95778,             0.99037,             0.80771,           0.0076501,            0.004324,                   0,            0.005347,            0.005347,            0.005347
                  96,            0.013462,           0.0055254,                   0,              0.9766,             0.96219,             0.99005,             0.80575,           0.0077053,            0.004699,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,            0.012625,           0.0054457,                   0,             0.97133,             0.97636,             0.99253,             0.80945,           0.0080315,           0.0044378,                   0,            0.005248,            0.005248,            0.005248
                  98,            0.012338,           0.0051362,                   0,             0.98961,             0.94524,             0.99293,             0.81348,           0.0078893,           0.0046739,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.013531,           0.0055467,                   0,             0.95541,             0.98792,             0.99319,             0.80825,           0.0078592,           0.0045597,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.012663,           0.0053892,                   0,              0.9604,             0.98847,             0.99312,             0.81238,           0.0081364,           0.0042903,                   0,           0.0050995,           0.0050995,           0.0050995
                 101,            0.012264,           0.0053468,                   0,             0.96049,             0.99424,             0.99249,             0.81779,           0.0074687,           0.0041779,                   0,             0.00505,             0.00505,             0.00505
                 102,            0.012381,           0.0052149,                   0,             0.95788,             0.99135,             0.99039,             0.80872,           0.0077595,           0.0041248,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,            0.011896,           0.0053902,                   0,             0.97156,             0.98271,             0.99358,             0.81909,           0.0086173,           0.0041573,                   0,            0.004951,            0.004951,            0.004951
                 104,            0.012794,           0.0051903,                   0,              0.9674,             0.98271,             0.99351,             0.81846,           0.0077269,           0.0042463,                   0,           0.0049015,           0.0049015,           0.0049015
                 105,            0.012199,            0.005229,                   0,             0.96629,             0.99133,             0.99137,             0.81485,           0.0073666,           0.0041964,                   0,            0.004852,            0.004852,            0.004852
                 106,            0.012445,           0.0052982,                   0,             0.94775,              0.9931,             0.99135,             0.81828,           0.0079929,           0.0043933,                   0,           0.0048025,           0.0048025,           0.0048025
                 107,            0.011853,           0.0053076,                   0,             0.95989,             0.99135,             0.99243,             0.81266,           0.0083222,           0.0043796,                   0,            0.004753,            0.004753,            0.004753
                 108,            0.011865,           0.0054142,                   0,             0.97331,             0.98271,             0.99192,             0.82883,           0.0073969,           0.0043345,                   0,           0.0047035,           0.0047035,           0.0047035
                 109,            0.011789,           0.0053051,                   0,             0.95875,             0.99135,             0.99196,             0.83099,           0.0067511,           0.0041985,                   0,            0.004654,            0.004654,            0.004654
                 110,            0.011845,           0.0051988,                   0,             0.96622,             0.98928,             0.99118,             0.81682,           0.0070753,           0.0043066,                   0,           0.0046045,           0.0046045,           0.0046045
                 111,            0.012059,           0.0052278,                   0,             0.96584,             0.99135,             0.99212,             0.82245,           0.0070738,           0.0042831,                   0,            0.004555,            0.004555,            0.004555
                 112,            0.011452,           0.0051084,                   0,             0.96256,             0.98271,             0.99233,              0.8187,           0.0077353,           0.0042041,                   0,           0.0045055,           0.0045055,           0.0045055
                 113,            0.011733,           0.0052974,                   0,             0.97388,             0.97118,             0.99294,             0.81728,           0.0075817,            0.004655,                   0,            0.004456,            0.004456,            0.004456
                 114,            0.011579,           0.0052197,                   0,             0.97705,             0.98135,             0.99323,             0.80385,           0.0082083,            0.004676,                   0,           0.0044065,           0.0044065,           0.0044065
                 115,             0.01152,           0.0051029,                   0,             0.96769,             0.98847,             0.99335,             0.82191,            0.008372,           0.0043317,                   0,            0.004357,            0.004357,            0.004357
                 116,            0.011667,           0.0051436,                   0,             0.98822,             0.96739,             0.99376,             0.81703,           0.0084564,           0.0043168,                   0,           0.0043075,           0.0043075,           0.0043075
                 117,            0.011552,           0.0053589,                   0,             0.97679,             0.97041,             0.99223,             0.80805,           0.0081226,           0.0045805,                   0,            0.004258,            0.004258,            0.004258
                 118,            0.011796,           0.0050892,                   0,             0.96588,             0.97902,             0.99261,             0.82586,           0.0074338,           0.0041414,                   0,           0.0042085,           0.0042085,           0.0042085
                 119,              0.0118,           0.0050165,                   0,             0.97304,             0.97406,             0.99219,             0.83435,           0.0071669,           0.0043043,                   0,            0.004159,            0.004159,            0.004159
                 120,            0.011777,           0.0053559,                   0,             0.96557,             0.97983,             0.99311,             0.82752,           0.0073491,            0.004442,                   0,           0.0041095,           0.0041095,           0.0041095
                 121,            0.011781,           0.0052833,                   0,             0.96375,             0.99611,             0.99303,              0.8414,           0.0072651,           0.0040993,                   0,             0.00406,             0.00406,             0.00406
                 122,            0.011534,           0.0049568,                   0,             0.96104,             0.99526,             0.99245,             0.83145,           0.0076183,           0.0045421,                   0,           0.0040105,           0.0040105,           0.0040105
                 123,            0.011601,           0.0049331,                   0,             0.96524,             0.99712,             0.99303,             0.82862,           0.0073307,            0.004555,                   0,            0.003961,            0.003961,            0.003961
                 124,            0.011608,           0.0051113,                   0,             0.96587,             0.99135,             0.99273,             0.82597,           0.0072966,           0.0044307,                   0,           0.0039115,           0.0039115,           0.0039115
                 125,            0.011743,           0.0052351,                   0,             0.96837,             0.99424,             0.99227,             0.81112,           0.0079828,           0.0044095,                   0,            0.003862,            0.003862,            0.003862
                 126,            0.011301,           0.0050039,                   0,             0.96885,             0.98595,             0.99236,             0.82505,            0.007522,           0.0046514,                   0,           0.0038125,           0.0038125,           0.0038125
                 127,            0.011315,            0.005289,                   0,             0.97138,             0.97808,             0.99225,             0.82321,           0.0073049,           0.0044695,                   0,            0.003763,            0.003763,            0.003763
                 128,            0.012186,           0.0051354,                   0,             0.97713,             0.98492,              0.9935,             0.83028,           0.0073964,           0.0048451,                   0,           0.0037135,           0.0037135,           0.0037135
                 129,             0.01141,           0.0049735,                   0,             0.98105,             0.97695,              0.9939,             0.83042,           0.0072394,           0.0044094,                   0,            0.003664,            0.003664,            0.003664
                 130,            0.011807,           0.0051956,                   0,             0.96591,             0.99424,             0.99332,             0.83185,           0.0071192,           0.0042559,                   0,           0.0036145,           0.0036145,           0.0036145
                 131,            0.012464,           0.0050472,                   0,             0.96072,             0.98671,              0.9919,             0.82672,           0.0068055,           0.0042606,                   0,            0.003565,            0.003565,            0.003565
                 132,            0.011403,           0.0053066,                   0,             0.96634,             0.99268,             0.99289,             0.81465,           0.0076289,           0.0043097,                   0,           0.0035155,           0.0035155,           0.0035155
                 133,            0.010958,           0.0050004,                   0,             0.95836,              0.9948,             0.99287,              0.8186,           0.0072926,           0.0045547,                   0,            0.003466,            0.003466,            0.003466
                 134,            0.010931,           0.0049185,                   0,             0.96744,             0.98559,             0.99285,             0.82781,           0.0071037,           0.0043217,                   0,           0.0034165,           0.0034165,           0.0034165
                 135,            0.011133,           0.0051281,                   0,             0.96641,             0.98847,             0.99332,              0.8298,           0.0075392,           0.0042494,                   0,            0.003367,            0.003367,            0.003367
                 136,            0.010757,           0.0049832,                   0,             0.96371,             0.99712,             0.99327,              0.8284,           0.0077146,           0.0045713,                   0,           0.0033175,           0.0033175,           0.0033175
                 137,            0.011225,           0.0049957,                   0,             0.97705,             0.98133,             0.99301,             0.82448,           0.0076772,           0.0044317,                   0,            0.003268,            0.003268,            0.003268
                 138,            0.010683,           0.0050046,                   0,             0.97039,             0.98559,             0.99214,             0.82556,           0.0071012,           0.0042763,                   0,           0.0032185,           0.0032185,           0.0032185
                 139,            0.010474,           0.0048671,                   0,             0.97322,             0.97983,             0.99167,             0.82866,           0.0076278,           0.0047043,                   0,            0.003169,            0.003169,            0.003169
                 140,            0.010473,           0.0049857,                   0,             0.96894,             0.98896,             0.99233,             0.82382,           0.0071921,           0.0043297,                   0,           0.0031195,           0.0031195,           0.0031195
                 141,             0.01126,           0.0049239,                   0,             0.97165,             0.98759,             0.99285,             0.83034,           0.0074326,           0.0044635,                   0,             0.00307,             0.00307,             0.00307
                 142,            0.010417,           0.0050639,                   0,             0.97349,             0.97406,             0.99314,             0.82977,           0.0074738,           0.0043868,                   0,           0.0030205,           0.0030205,           0.0030205
                 143,            0.010481,           0.0048973,                   0,              0.9735,             0.96254,             0.99223,             0.82741,           0.0074218,           0.0046963,                   0,            0.002971,            0.002971,            0.002971
                 144,            0.010899,           0.0049354,                   0,             0.97663,             0.96352,             0.99287,             0.82814,           0.0074788,           0.0042853,                   0,           0.0029215,           0.0029215,           0.0029215
                 145,            0.010431,           0.0048531,                   0,             0.96536,             0.96362,             0.99251,             0.82823,           0.0076263,           0.0043216,                   0,            0.002872,            0.002872,            0.002872
                 146,            0.010234,            0.004968,                   0,             0.96836,             0.97012,             0.99309,             0.83698,           0.0068221,           0.0043966,                   0,           0.0028225,           0.0028225,           0.0028225
                 147,            0.010029,           0.0048131,                   0,              0.9718,             0.99316,             0.99338,             0.83311,           0.0069825,           0.0041092,                   0,            0.002773,            0.002773,            0.002773
                 148,            0.010257,           0.0048512,                   0,             0.96619,             0.98559,             0.99347,             0.83314,           0.0076717,           0.0041547,                   0,           0.0027235,           0.0027235,           0.0027235
                 149,            0.010476,           0.0048863,                   0,             0.96853,             0.99712,             0.99338,             0.83319,           0.0075062,           0.0041569,                   0,            0.002674,            0.002674,            0.002674
                 150,             0.01081,           0.0050718,                   0,              0.9711,             0.99712,             0.99349,             0.83379,           0.0071572,           0.0041055,                   0,           0.0026245,           0.0026245,           0.0026245
                 151,            0.010303,           0.0049337,                   0,             0.97096,             0.99712,             0.99331,             0.83306,           0.0068117,           0.0039032,                   0,            0.002575,            0.002575,            0.002575
                 152,           0.0099437,           0.0047625,                   0,             0.97454,             0.99267,             0.99355,             0.83166,           0.0070973,           0.0043104,                   0,           0.0025255,           0.0025255,           0.0025255
                 153,            0.010083,            0.004756,                   0,             0.97808,             0.98847,             0.99354,             0.82533,           0.0071305,           0.0042686,                   0,            0.002476,            0.002476,            0.002476
                 154,            0.010209,            0.004923,                   0,             0.96893,             0.99712,             0.99291,             0.83329,           0.0072088,           0.0040703,                   0,           0.0024265,           0.0024265,           0.0024265
                 155,           0.0097303,           0.0045247,                   0,             0.97448,             0.99049,             0.99206,             0.83912,            0.006902,           0.0042018,                   0,            0.002377,            0.002377,            0.002377
                 156,            0.010042,           0.0047678,                   0,             0.97447,             0.99013,              0.9923,             0.83253,           0.0074378,           0.0042088,                   0,           0.0023275,           0.0023275,           0.0023275
                 157,            0.010227,           0.0046454,                   0,             0.97443,             0.98853,               0.993,              0.8442,           0.0070955,           0.0040552,                   0,            0.002278,            0.002278,            0.002278
                 158,           0.0099809,           0.0049885,                   0,             0.97161,             0.98635,              0.9927,              0.8321,           0.0071112,           0.0040457,                   0,           0.0022285,           0.0022285,           0.0022285
                 159,             0.01009,           0.0048619,                   0,             0.97446,             0.99135,             0.99264,             0.82704,           0.0075049,           0.0043233,                   0,            0.002179,            0.002179,            0.002179
                 160,           0.0096224,           0.0046698,                   0,             0.97404,             0.99135,             0.99283,             0.83759,           0.0070482,           0.0042967,                   0,           0.0021295,           0.0021295,           0.0021295
                 161,            0.010375,           0.0048997,                   0,             0.97412,             0.99135,             0.99325,             0.82997,            0.007608,           0.0043729,                   0,             0.00208,             0.00208,             0.00208
                 162,           0.0096646,             0.00466,                   0,             0.97657,             0.99135,             0.99349,             0.84462,           0.0068167,           0.0039991,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.010047,            0.004683,                   0,             0.96091,             0.99181,              0.9927,             0.84591,           0.0069476,           0.0039462,                   0,            0.001981,            0.001981,            0.001981
                 164,           0.0097938,           0.0046188,                   0,             0.96363,             0.99269,              0.9927,             0.84211,           0.0070329,           0.0039111,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,           0.0095873,           0.0047854,                   0,              0.9636,             0.99424,             0.99292,             0.84024,           0.0066359,           0.0039461,                   0,            0.001882,            0.001882,            0.001882
                 166,           0.0098717,           0.0047192,                   0,             0.96106,             0.99579,             0.99209,             0.84558,           0.0072647,           0.0039667,                   0,           0.0018325,           0.0018325,           0.0018325
